13.5937 24.5833 3.34178
11.7188 17.0833 2.00196
3.125 9.7917 0.305991
24.1667 17.5 4.22917
17.2917 12.9688 2.24253
30 16.875 5.0625
6.4062 18.5417 1.18782
11.7188 4.375 0.512698
18.125 2.8125 0.509766
7.0833 2.8125 0.199218
15.625 34.7917 5.4362
12.0833 10.3125 1.24609
12.0833 8.75 1.05729
7.7083 3.5937 0.277013
10.2083 1.4063 0.143559
6.0417 3.9062 0.236001
8.9583 6.25 0.559894
5.625 2.0313 0.114261
15.1562 14.7917 2.24186
4.5312 4.5833 0.207678
5.7813 9.7917 0.566088
31.25 22.3438 6.98244
20.4167 17.3437 3.54101
26.0417 27.0313 7.03941
3.75 10.2083 0.382811
2.5 7.7083 0.192708
6.0417 5.3125 0.320965
9.0625 27.9167 2.52995
7.0312 38.125 2.68064
10.9375 13.75 1.50391
6.5625 27.7083 1.81836
3.3333 4.2188 0.140625
15.2083 3.75 0.570311
16.4583 22.3438 3.67741
11.875 5.3125 0.630859
40.9375 35 14.3281
5.2083 12.1875 0.634762
3.4375 5.8333 0.20052
8.9583 3.125 0.279947
4.375 2.0833 0.0911444
7.7083 10.4688 0.806967
11.6667 4.6875 0.546877
10 5.625 0.5625
9.5833 12.5 1.19791
23.75 12.1875 2.89453
11.6667 8.9063 1.03907
11.25 12.3438 1.38868
22.1875 9.5833 2.12629
8.9583 11.0937 0.993807
11.25 10.625 1.19531
17.9167 11.0937 1.98762
8.5938 17.0833 1.4681
17.9167 19.0625 3.41537
3.5937 4.5833 0.16471
4.5833 1.0937 0.0501276
8.125 16.25 1.32031
18.125 17.9167 3.2474
12.7083 8.125 1.03255
38.75 36.0938 13.9863
37.5 23.75 8.90625
38.9583 17.9688 7.00034
2.5 5.8333 0.145833
14.2187 74.7917 10.6344
35.3125 42.5 15.0078
12.0833 7.0312 0.849601
16.4062 25.8333 4.23826
10.1562 15.8333 1.60806
10.1562 14.1667 1.4388
51.4583 26.25 13.5078
13.3333 20.1563 2.6875
32.7083 20.9375 6.8483
35 19.5312 6.83592
2.5 2.0313 0.0507825
38.125 38.75 14.7734
12.2917 15.3125 1.88217
4.6875 11.4583 0.537108
15.1562 15.4167 2.33659
4.375 4.6875 0.205078
4.375 3.5937 0.157224
10.9375 40.2083 4.39778
3.5417 9.2188 0.326502
6.25 8.4375 0.527344
6.875 6.4583 0.444008
8.125 5.7813 0.469731
27.2917 23.2813 6.35386
3.5417 3.4375 0.121746
69.1667 47.5 32.8542
36.875 31.5625 11.6387
37.5 22.3438 8.37892
20 44.2188 8.84376
3.75 4.1667 0.156251
22.6562 25.2083 5.71124
30 21.7188 6.51564
4.375 4.0625 0.177734
33.5417 27.1875 9.11915
3.3333 3.2813 0.109376
5 5.2083 0.260415
2.2917 3.75 0.0859387
4.5833 3.75 0.171874
8.9583 4.2188 0.377933
5.625 2.8125 0.158203
5.4688 4.375 0.23926
11.4062 6.0417 0.689128
2.9687 4.7917 0.142251
7.9167 7.1875 0.569013
7.8125 12.0833 0.944008
12.3438 23.3333 2.88022
31.4583 24.375 7.66796
16.875 27.9687 4.71972
13.9583 17.1875 2.39908
21.25 25.1563 5.34571
15.625 48.125 7.51953
28.125 29.375 8.26172
3.2813 6.25 0.205081
2.6562 4.5833 0.121742
17.9688 40.8333 7.33725
10 12.9688 1.29688
9.375 13.75 1.28906
39.1667 32.9688 12.9128
23.75 35.4687 8.42382
29.375 32.8125 9.63867
20.625 24.2188 4.99513
5.8333 5.3125 0.309894
14.7917 16.0938 2.38055
40 28.5938 11.4375
6.4583 2.9687 0.191728
9.8437 21.0417 2.07128
12.5 20.7813 2.59766
28.75 22.1875 6.37891
33.5417 18.9062 6.34146
48.9583 26.0937 12.775
5.4167 5.4688 0.296228
25.4167 20.7813 5.28192
2.8125 4.5833 0.128905
25.3125 38.125 9.65039
8.125 6.5625 0.533203
3.5937 7.7083 0.277013
14.8438 17.0833 2.53581
12.0833 10 1.20833
13.75 10.9375 1.50391
8.125 10.7813 0.875981
6.6667 8.5938 0.572923
10.2083 13.9063 1.4196
9.375 6.25 0.585938
6.0937 2.9167 0.177735
6.4062 9.1667 0.587237
2.3438 6.25 0.146487
2.3438 4.7917 0.112308
9.7917 8.2812 0.81087
5.1562 8.125 0.418941
23.75 30.8333 7.32291
26.0937 20.4167 5.32747
13.9063 23.75 3.30275
11.875 18.5938 2.20801
23.75 10 2.375
21.6667 13.4375 2.91146
7.0833 5.1562 0.365229
19.6875 28.5417 5.61915
35.9375 16.25 5.83984
13.75 32.5 4.46875
3.9062 5 0.19531
4.8438 3.9583 0.191732
2.1875 5 0.109375
2.8125 8.3333 0.234374
20.3125 28.3333 5.7552
19.2188 16.4583 3.16309
12.5 22.0833 2.76041
22.3438 22.9167 5.12046
5.7813 39.7917 2.30048
2.3438 6.0417 0.141605
13.125 15.4167 2.02344
12.0313 21.25 2.55665
31.7188 23.3333 7.40104
7.0312 10.2083 0.717766
7.0312 8.125 0.571285
5.8333 7.8125 0.455727
24.375 34.5833 8.42968
19.5312 34.1667 6.67317
37.0312 18.3333 6.78904
39.6875 61.6667 24.474
14.5833 18.2812 2.666
6.25 9.375 0.585938
12.7083 9.0625 1.15169
10.8333 8.75 0.947914
6.25 7.6563 0.478519
4.0625 34.5833 1.40495
2.9687 5.625 0.166989
17.6563 9.5833 1.69206
4.8438 2.0833 0.100911
2.5 6.0417 0.151043
2.0313 5.8333 0.118492
7.0833 6.0937 0.431635
24.2188 7.5 1.81641
17.6563 19.375 3.42091
12.0833 14.5313 1.75586
12.5 11.0417 1.38021
25.4167 25.625 6.51303
4.375 6.25 0.273438
11.4062 9.375 1.06933
12.0833 6.875 0.830727
6.4583 2.8125 0.18164
15.7812 21.875 3.45214
7.0833 10.1562 0.719394
10 5 0.5
11.7188 7.9167 0.927742
6.6667 6.875 0.458336
1.875 5.3125 0.0996094
2.8125 3.3333 0.0937491
5.2083 2.3438 0.122072
4.7917 3.2813 0.15723
3.125 5.7813 0.180666
6.0417 2.8125 0.169923
5.625 3.9062 0.219724
2.9167 5.4688 0.159508
6.25 7.8125 0.488281
15 8.75 1.3125
20.4167 23.2813 4.75327
3.9583 3.5937 0.142249
30.8333 13.2812 4.09503
5.2083 7.6563 0.398763
41.4583 23.75 9.84635
13.5937 15.625 2.12402
15.4688 16.875 2.61036
12.6562 17.9167 2.26757
6.7187 9.5833 0.643873
10 23.125 2.3125
13.2812 26.4583 3.51398
5 7.1875 0.359375
3.9062 10 0.39062
3.9062 7.5 0.292965
17.3437 4.1667 0.72266
2.1875 6.25 0.136719
2.1875 5 0.109375
7.0312 9.7917 0.688474
36.0417 56.875 20.4987
15.8333 23.4375 3.71093
9.1667 2.8125 0.257813
6.875 1.875 0.128906
8.75 3.9062 0.341792
3.75 4.6875 0.175781
10 2.6562 0.26562
9.1667 12.1875 1.11719
34.5313 24.375 8.417
9.7917 2.5 0.244793
4.375 5 0.21875
21.0417 25 5.26042
10.4167 10.7813 1.12306
15.3125 14.1667 2.16928
22.5 22.9167 5.15626
5.7813 13.3333 0.770838
17.0833 26.25 4.48437
35.4167 26.4062 9.3522
32.0312 21.25 6.80663
8.125 3.5937 0.291988
3.5417 4.5312 0.160482
8.75 2.6562 0.232417
37.0833 11.0937 4.11391
3.125 6.25 0.195312
12.8125 36.25 4.64453
3.4375 2.9167 0.100262
3.4375 3.75 0.128906
3.5417 4.375 0.154949
8.9583 3.4375 0.307942
25.625 13.75 3.52344
18.3333 8.75 1.60416
5.7813 4.375 0.252932
5.8333 7.3438 0.428386
7.0312 5.2083 0.366206
26.25 13.75 3.60938
12.0313 12.5 1.50391
8.5938 18.75 1.61134
8.2812 22.2917 1.84602
8.125 8.75 0.710937
15.2083 9.6875 1.4733
4.2188 5.625 0.237308
2.0313 4.1667 0.0846382
12.3438 12.0833 1.49154
2.8125 6.25 0.175781
4.6875 7.9167 0.371095
33.3333 6.5625 2.1875
4.1667 3.125 0.130209
12.6562 26.4583 3.34862
14.5313 41.0417 5.96389
5 4.8438 0.24219
3.2813 6.0417 0.198246
2.6562 3.9583 0.10514
7.7083 5.1562 0.397455
21.7188 31.4583 6.83237
5.625 40 2.25
4.7917 7.8125 0.374352
3.9583 3.5937 0.142249
7.9687 14.375 1.1455
4.8438 4.1667 0.201827
11.25 5 0.5625
4.375 1.7188 0.0751975
5.2083 6.7187 0.34993
3.5937 7.5 0.269527
3.75 1.4583 0.0546862
2.1875 4.5833 0.10026
2.5 2.2917 0.0572925
1.875 3.2813 0.0615244
35.8333 25.3125 9.0703
8.125 5.625 0.457031
2.8125 3.75 0.105469
3.9062 6.25 0.244138
3.5937 7.5 0.269527
5.4688 2.5 0.13672
2.6562 3.75 0.0996075
2.1875 6.25 0.136719
2.1875 5 0.109375
3.5417 2.6562 0.0940746
6.25 2.9687 0.185544
13.5937 20.2083 2.74706
17.8125 27.2917 4.86133
7.2917 5.1562 0.375975
7.5 3.9062 0.292965
6.875 12.5 0.859375
3.9583 7.5 0.296872
14.6875 15 2.20312
11.0937 12.0833 1.34049
22.9167 26.0937 5.97981
13.5937 25.8333 3.5117
24.1667 30.3125 7.32553
22.5 33.2813 7.48829
17.1875 31.25 5.37109
18.5417 6.5625 1.2168
4.375 5 0.21875
18.9062 13.3333 2.52082
5.625 11.25 0.632812
18.9062 22.7083 4.29328
29.8438 20 5.96876
10.625 45.4688 4.83106
9.5312 22.0833 2.1048
9.6875 19.5833 1.89713
17.9167 7.3438 1.31577
10 15 1.5
12.0313 9.7917 1.17807
6.4583 7.1875 0.46419
17.5 34.375 6.01562
19.7917 13.75 2.72136
7.7083 5.625 0.433592
15.4688 16.4583 2.5459
5.9375 8.125 0.482422
5.8333 8.2812 0.483067
46.25 15.1562 7.00974
1.875 10.4167 0.195313
7.5 3.75 0.28125
18.75 19.6875 3.69141
6.4583 21.5625 1.39257
7.0833 24.2188 1.71549
6.4583 7.6563 0.494467
3.9062 8.125 0.317379
2.9167 7.6563 0.223311
5.2083 3.9062 0.203447
11.875 15.8333 1.8802
10.3125 16.0417 1.6543
12.1875 6.0417 0.736332
7.1875 7.9167 0.569013
5.4688 7.2917 0.398768
5.7813 8.9583 0.517906
5.9375 2.0833 0.123696
3.75 3.75 0.140625
1.5625 9.1667 0.14323
6.5625 5 0.328125
3.9062 4.7917 0.187173
4.1667 6.25 0.260419
3.9583 5.4688 0.216472
4.5833 6.0937 0.279293
8.75 3.9583 0.346351
4.2188 8.5417 0.360357
6.25 6.5625 0.410156
17.5 11.875 2.07812
4.375 20 0.875
10.625 11.4583 1.21744
13.75 21.25 2.92188
15.1562 6.875 1.04199
3.75 19.375 0.726562
4.7917 5.9375 0.284507
5.625 8.4375 0.474609
5.4167 3.75 0.203126
2.2917 3.4375 0.0787772
20.625 30.3125 6.25195
15.4167 20 3.08334
2.5 8.5938 0.214845
5.8333 5.4688 0.319012
6.25 2.9687 0.185544
19.7917 21.0938 4.17482
6.25 19.6875 1.23047
10.625 12.0313 1.27833
32.3437 25.2083 8.1533
31.875 25.4167 8.10157
34.375 21.875 7.51953
12.1875 15.4167 1.87891
5.2083 6.5625 0.341795
2.9167 7.1875 0.209638
2.5 8.125 0.203125
13.75 6.25 0.859375
11.7188 7.2917 0.8545
3.4375 21.0417 0.723308
6.4583 2.9687 0.191728
5.2083 8.9063 0.463867
13.2812 9.1667 1.21745
6.875 4.7917 0.329429
1.4063 11.0417 0.155279
6.4062 11.875 0.760736
2.2917 6.4062 0.146811
4.7917 6.25 0.299481
2.0833 6.4062 0.13346
17.0833 24.6875 4.21744
12.9167 10.3125 1.33203
13.9583 12.0313 1.67936
6.0937 3.9583 0.241207
14.375 14.5833 2.09635
20 12.0833 2.41666
4.375 27.7083 1.21224
15.1562 30.2083 4.57843
15.8333 21.4062 3.38931
17.2917 20.625 3.56641
14.1667 22.3438 3.16538
8.125 8.5417 0.694013
7.1875 9.375 0.673828
9.0625 2.0833 0.188799
5.625 4.5833 0.257811
5.625 8.9063 0.500979
7.0833 8.4375 0.597653
5.8333 8.125 0.473956
6.7187 18.5417 1.24576
3.9062 5.4167 0.211587
3.5937 5.2083 0.187171
22.0833 21.0938 4.65821
18.75 25.3125 4.74609
7.8125 25 1.95312
8.2812 28.75 2.38084
10.1562 19.7917 2.01008
16.0938 16.25 2.61524
14.6875 17.9167 2.63152
16.7187 4.1667 0.696618
10.4688 7.7083 0.806967
5.8333 4.6875 0.273436
5.1562 5.625 0.290036
15 11.875 1.78125
4.5833 3.75 0.171874
5.4167 7.9687 0.431641
4.7917 3.9062 0.187173
5.625 13.3333 0.749998
3.75 21.25 0.796875
4.6875 19.375 0.908203
6.6667 25.625 1.70834
5.3125 5.625 0.298828
2.1875 9.375 0.205078
6.0937 9.1667 0.558591
15.9375 19.5833 3.12109
6.6667 7.8125 0.520836
9.2188 22.7083 2.09343
7.1875 20 1.4375
19.375 24.0625 4.66211
8.9583 24.8438 2.22558
7.2917 21.875 1.59506
1.5625 12.2917 0.192058
8.125 5.8333 0.473956
7.3438 13.5417 0.994475
14.5833 21.5625 3.14452
23.125 13.125 3.03516
13.125 15.2083 1.99609
5.7813 7.5 0.433597
15 6.25 0.9375
5.3125 3.3333 0.177082
2.1875 5 0.109375
1.875 6.25 0.117188
14.375 10.3125 1.48242
10.2083 8.125 0.829424
11.4583 16.0938 1.84408
2.6562 10.625 0.282221
3.5937 7.5 0.269527
2.9687 9.5833 0.284499
8.125 10.4167 0.846357
4.375 3.75 0.164062
14.375 17.0313 2.44825
18.75 26.25 4.92188
8.75 11.6667 1.02084
